,Дата,ФУНТ СТЕРЛИНГОВ,ДИРХАМ ОАЭ,ДОЛЛАР США,ЕВРО,РОССИЙСКИЙ РУБЛЬ,ТУРЕЦКАЯ ЛИРА,"Размер ставки, %","Коридор базовой ставки, %"
1008,2018-06-06,442.76,90.1,330.91,387.2,5.33,71.74,9.0,"8,0 - 10,0"
1009,2018-06-07,445.58,90.35,331.83,390.63,5.35,71.9,9.0,"8,0 - 10,0"
1010,2018-06-08,447.96,90.69,333.08,393.67,5.38,72.84,9.0,"8,0 - 10,0"
1011,2018-06-09,448.02,90.94,334.02,392.91,5.32,73.94,9.0,"8,0 - 10,0"
1012,2018-06-10,448.02,90.94,334.02,392.91,5.32,73.94,9.0,"8,0 - 10,0"
1013,2018-06-11,448.02,90.94,334.02,392.91,5.32,73.94,9.0,"8,0 - 10,0"
1014,2018-06-12,446.16,90.88,333.8,393.48,5.33,73.69,9.0,"8,0 - 10,0"
1015,2018-06-13,448.0,91.07,334.5,394.51,5.34,73.55,9.0,"8,0 - 10,0"
1016,2018-06-14,447.72,91.39,335.67,394.58,5.34,72.0,9.0,"8,0 - 10,0"
1017,2018-06-15,451.3,91.48,335.99,397.24,5.4,72.47,9.0,"8,0 - 10,0"
1018,2018-06-16,446.73,91.59,336.39,390.28,5.36,70.98,9.0,"8,0 - 10,0"
1019,2018-06-17,446.73,91.59,336.39,390.28,5.36,70.98,9.0,"8,0 - 10,0"
1020,2018-06-18,446.73,91.59,336.39,390.28,5.36,70.98,9.0,"8,0 - 10,0"
1021,2018-06-19,448.75,92.24,338.78,392.82,5.35,71.76,9.0,"8,0 - 10,0"
1022,2018-06-20,447.85,92.56,339.95,392.64,5.3,71.3,9.0,"8,0 - 10,0"
1023,2018-06-21,448.86,92.86,341.08,394.46,5.37,71.84,9.0,"8,0 - 10,0"
1024,2018-06-22,447.12,92.89,341.18,392.97,5.34,71.71,9.0,"8,0 - 10,0"
1025,2018-06-23,452.05,92.65,340.27,396.31,5.39,72.29,9.0,"8,0 - 10,0"
1026,2018-06-24,452.05,92.65,340.27,396.31,5.39,72.29,9.0,"8,0 - 10,0"
1027,2018-06-25,452.05,92.65,340.27,396.31,5.39,72.29,9.0,"8,0 - 10,0"
1028,2018-06-26,449.4,92.43,339.5,395.42,5.4,72.68,9.0,"8,0 - 10,0"
1029,2018-06-27,448.29,92.25,338.84,395.02,5.39,72.31,9.0,"8,0 - 10,0"
1030,2018-06-28,449.86,92.69,340.44,396.31,5.38,73.45,9.0,"8,0 - 10,0"
1031,2018-06-29,447.15,92.93,341.31,394.96,5.4,74.08,9.0,"8,0 - 10,0"
1032,2018-06-30,448.35,92.87,341.08,397.26,5.44,74.7,9.0,"8,0 - 10,0"
1033,2018-07-01,448.35,92.87,341.08,397.26,5.44,74.7,9.0,"8,0 - 10,0"
1034,2018-07-02,448.35,92.87,341.08,397.26,5.44,74.7,9.0,"8,0 - 10,0"
1035,2018-07-03,449.23,93.01,341.62,397.54,5.41,73.83,9.0,"8,0 - 10,0"
1036,2018-07-04,451.97,93.38,343.0,399.63,5.42,73.47,9.0,"8,0 - 10,0"
1037,2018-07-05,453.44,93.4,343.07,399.13,5.43,72.93,9.0,"8,0 - 10,0"
1038,2018-07-06,454.84,93.49,343.38,401.34,5.43,73.97,9.0,"8,0 - 10,0"
1039,2018-07-07,454.84,93.49,343.38,401.34,5.43,73.97,9.0,"8,0 - 10,0"
1040,2018-07-08,454.84,93.49,343.38,401.34,5.43,73.97,9.0,"8,0 - 10,0"
1041,2018-07-09,454.84,93.49,343.38,401.34,5.43,73.97,9.0,"8,0 - 10,0"
1042,2018-07-10,457.93,93.52,343.48,404.17,5.48,76.08,9.0,"8,0 - 10,0"
1043,2018-07-11,454.53,93.45,343.25,402.32,5.49,72.77,9.0,"8,0 - 10,0"
1044,2018-07-12,454.52,93.41,343.11,401.61,5.51,72.19,9.0,"8,0 - 10,0"
1045,2018-07-13,455.12,93.76,344.37,402.02,5.55,71.79,9.0,"8,0 - 10,0"
1046,2018-07-14,450.98,93.51,343.45,399.57,5.52,70.95,9.0,"8,0 - 10,0"
1047,2018-07-15,450.98,93.51,343.45,399.57,5.52,70.95,9.0,"8,0 - 10,0"
1048,2018-07-16,450.98,93.51,343.45,399.57,5.52,70.95,9.0,"8,0 - 10,0"
1049,2018-07-17,454.28,93.25,342.49,400.85,5.51,70.81,9.0,"8,0 - 10,0"
1050,2018-07-18,454.69,93.4,343.06,402.38,5.49,70.95,9.0,"8,0 - 10,0"
1051,2018-07-19,448.99,93.82,344.58,400.51,5.47,72.15,9.0,"8,0 - 10,0"
1052,2018-07-20,449.18,94.08,345.55,401.01,5.45,71.54,9.0,"8,0 - 10,0"
1053,2018-07-21,451.31,94.39,346.68,404.02,5.47,72.23,9.0,"8,0 - 10,0"
1054,2018-07-22,451.31,94.39,346.68,404.02,5.47,72.23,9.0,"8,0 - 10,0"
1055,2018-07-23,451.31,94.39,346.68,404.02,5.47,72.23,9.0,"8,0 - 10,0"
1056,2018-07-24,453.84,94.12,345.68,404.45,5.48,72.66,9.0,"8,0 - 10,0"
1057,2018-07-25,451.93,93.84,344.64,402.95,5.49,72.34,9.0,"8,0 - 10,0"
1058,2018-07-26,455.74,94.29,346.31,405.25,5.5,71.29,9.0,"8,0 - 10,0"
1059,2018-07-27,456.15,94.18,345.91,405.2,5.49,71.77,9.0,"8,0 - 10,0"
1060,2018-07-28,452.87,94.25,346.15,402.33,5.49,71.12,9.0,"8,0 - 10,0"
1061,2018-07-29,452.87,94.25,346.15,402.33,5.49,71.12,9.0,"8,0 - 10,0"
1062,2018-07-30,452.87,94.25,346.15,402.33,5.49,71.12,9.0,"8,0 - 10,0"
1063,2018-07-31,455.45,94.49,347.06,405.54,5.54,71.04,9.0,"8,0 - 10,0"
1064,2018-08-01,456.12,94.4,346.7,406.44,5.56,70.8,9.0,"8,0 - 10,0"
1065,2018-08-02,456.78,94.81,348.21,406.81,5.56,70.72,9.0,"8,0 - 10,0"
1066,2018-08-03,457.38,95.21,349.68,406.01,5.53,68.68,9.0,"8,0 - 10,0"
1067,2018-08-04,454.9,95.23,349.76,404.78,5.51,68.89,9.0,"8,0 - 10,0"
1068,2018-08-05,454.9,95.23,349.76,404.78,5.51,68.89,9.0,"8,0 - 10,0"
1069,2018-08-06,454.9,95.23,349.76,404.78,5.51,68.89,9.0,"8,0 - 10,0"
1070,2018-08-07,452.15,94.97,348.8,403.28,5.49,67.41,9.0,"8,0 - 10,0"
1071,2018-08-08,452.25,94.97,348.82,404.25,5.5,65.87,9.0,"8,0 - 10,0"
1072,2018-08-09,449.79,94.92,348.59,404.29,5.44,65.86,9.0,"8,0 - 10,0"
1073,2018-08-10,456.35,96.4,354.06,410.5,5.38,65.73,9.0,"8,0 - 10,0"
1074,2018-08-11,455.99,97.15,356.8,408.89,5.34,60.46,9.0,"8,0 - 10,0"
1075,2018-08-12,455.99,97.15,356.8,408.89,5.34,60.46,9.0,"8,0 - 10,0"
1076,2018-08-13,455.99,97.15,356.8,408.89,5.34,60.46,9.0,"8,0 - 10,0"
1077,2018-08-14,463.03,98.89,363.22,413.42,5.35,52.82,9.0,"8,0 - 10,0"
1078,2018-08-15,464.27,98.91,363.28,414.25,5.44,55.59,9.0,"8,0 - 10,0"
1079,2018-08-16,459.96,98.47,361.66,409.51,5.41,59.02,9.0,"8,0 - 10,0"
1080,2018-08-17,458.27,98.25,360.87,410.27,5.4,62.42,9.0,"8,0 - 10,0"
1081,2018-08-18,457.32,98.05,360.12,409.67,5.33,57.74,9.0,"8,0 - 10,0"
1082,2018-08-19,457.32,98.05,360.12,409.67,5.33,57.74,9.0,"8,0 - 10,0"
1083,2018-08-20,457.32,98.05,360.12,409.67,5.33,57.74,9.0,"8,0 - 10,0"
1084,2018-08-21,459.58,98.21,360.71,411.53,5.38,59.29,9.0,"8,0 - 10,0"
1085,2018-08-22,459.58,98.21,360.71,411.53,5.38,59.29,9.0,"8,0 - 10,0"
1086,2018-08-23,466.04,98.47,361.66,419.13,5.34,59.63,9.0,"8,0 - 10,0"
1087,2018-08-24,465.06,98.46,361.63,418.01,5.25,59.69,9.0,"8,0 - 10,0"
1088,2018-08-25,462.37,98.17,360.55,417.01,5.31,59.06,9.0,"8,0 - 10,0"
1089,2018-08-26,461.85,97.92,359.64,417.94,5.36,59.89,9.0,"8,0 - 10,0"
1090,2018-08-27,461.85,97.92,359.64,417.94,5.36,59.89,9.0,"8,0 - 10,0"
1091,2018-08-28,463.84,98.34,361.19,419.56,5.37,58.25,9.0,"8,0 - 10,0"
1092,2018-08-29,466.31,98.37,361.31,422.84,5.36,58.26,9.0,"8,0 - 10,0"
1093,2018-08-30,468.28,98.95,363.43,424.16,5.35,56.87,9.0,"8,0 - 10,0"
1094,2018-08-31,468.28,98.95,363.43,424.16,5.35,56.87,9.0,"8,0 - 10,0"
1095,2018-09-01,468.28,98.95,363.43,424.16,5.35,56.87,9.0,"8,0 - 10,0"
1096,2018-09-02,468.28,98.95,363.43,424.16,5.35,56.87,9.0,"8,0 - 10,0"
1097,2018-09-03,468.28,98.95,363.43,424.16,5.35,56.87,9.0,"8,0 - 10,0"
1098,2018-09-04,469.98,99.44,365.23,423.56,5.38,55.2,9.0,"8,0 - 10,0"
1099,2018-09-05,471.16,100.06,367.52,424.74,5.38,54.91,9.0,"8,0 - 10,0"
1100,2018-09-06,473.24,100.71,369.89,428.0,5.4,55.32,9.0,"8,0 - 10,0"
1101,2018-09-07,481.29,101.35,372.23,432.53,5.45,56.68,9.0,"8,0 - 10,0"
1102,2018-09-08,487.03,102.27,375.62,437.0,5.45,58.38,9.0,"8,0 - 10,0"
1103,2018-09-09,487.03,102.27,375.62,437.0,5.45,58.38,9.0,"8,0 - 10,0"
1104,2018-09-10,487.03,102.27,375.62,437.0,5.45,58.38,9.0,"8,0 - 10,0"
1105,2018-09-11,489.12,102.95,378.11,437.62,5.41,58.78,9.0,"8,0 - 10,0"
1106,2018-09-12,496.5,103.72,380.93,441.69,5.43,58.79,9.0,"8,0 - 10,0"
1107,2018-09-13,492.23,102.84,377.74,437.88,5.44,59.17,9.0,"8,0 - 10,0"
1108,2018-09-14,489.85,102.19,375.31,436.07,5.48,58.23,9.0,"8,0 - 10,0"
1109,2018-09-15,490.38,101.73,373.65,437.02,5.46,61.28,9.0,"8,0 - 10,0"
1110,2018-09-16,490.38,101.73,373.65,437.02,5.46,61.28,9.0,"8,0 - 10,0"
1111,2018-09-17,490.38,101.73,373.65,437.02,5.46,61.28,9.0,"8,0 - 10,0"
1112,2018-09-18,486.76,101.24,371.86,433.33,5.46,59.59,9.0,"8,0 - 10,0"
1113,2018-09-19,484.79,100.57,369.36,431.3,5.45,58.02,9.0,"8,0 - 10,0"
1114,2018-09-20,476.93,98.54,361.94,423.25,5.4,57.48,9.0,"8,0 - 10,0"
1115,2018-09-21,474.1,97.74,359.0,420.1,5.41,57.54,9.0,"8,0 - 10,0"
1116,2018-09-22,464.79,95.99,352.54,415.15,5.31,56.32,9.0,"8,0 - 10,0"
1117,2018-09-23,464.79,95.99,352.54,415.15,5.31,56.32,9.0,"8,0 - 10,0"
1118,2018-09-24,464.79,95.99,352.54,415.15,5.31,56.32,9.0,"8,0 - 10,0"
1119,2018-09-25,464.64,96.42,354.12,416.73,5.37,56.98,9.0,"8,0 - 10,0"
1120,2018-09-26,469.06,97.08,356.54,419.43,5.42,58.13,9.0,"8,0 - 10,0"
1121,2018-09-27,473.48,97.95,359.76,423.26,5.47,58.86,9.0,"8,0 - 10,0"
1122,2018-09-28,474.89,98.51,361.82,423.51,5.5,59.41,9.0,"8,0 - 10,0"
1123,2018-09-29,473.77,98.85,363.07,420.91,5.52,60.7,9.0,"8,0 - 10,0"
1124,2018-09-30,473.77,98.85,363.07,420.91,5.52,60.7,9.0,"8,0 - 10,0"
1125,2018-10-01,473.77,98.85,363.07,420.91,5.52,60.7,9.0,"8,0 - 10,0"
1126,2018-10-02,475.37,99.2,364.35,423.16,5.56,61.23,9.0,"8,0 - 10,0"
1127,2018-10-03,467.22,98.19,360.65,415.29,5.51,59.89,9.0,"8,0 - 10,0"
1128,2018-10-04,473.61,99.16,364.2,421.23,5.56,60.38,9.0,"8,0 - 10,0"
1129,2018-10-05,476.52,99.98,367.2,422.21,5.54,59.4,9.0,"8,0 - 10,0"
1130,2018-10-06,487.06,101.75,373.71,429.62,5.6,60.59,9.0,"8,0 - 10,0"
1131,2018-10-07,487.06,101.75,373.71,429.62,5.6,60.59,9.0,"8,0 - 10,0"
1132,2018-10-08,487.06,101.75,373.71,429.62,5.6,60.59,9.0,"8,0 - 10,0"
1133,2018-10-09,486.18,101.36,372.27,427.18,5.57,60.51,9.0,"8,0 - 10,0"
1134,2018-10-10,485.31,101.33,372.17,426.21,5.59,60.72,9.0,"8,0 - 10,0"
1135,2018-10-11,484.99,100.39,368.7,423.53,5.57,60.5,9.0,"8,0 - 10,0"
1136,2018-10-12,490.78,101.29,372.0,429.92,5.58,62.29,9.0,"8,0 - 10,0"
1137,2018-10-13,488.81,100.75,370.03,428.49,5.61,62.51,9.0,"8,0 - 10,0"
1138,2018-10-14,488.81,100.75,370.03,428.49,5.61,62.51,9.0,"8,0 - 10,0"
1139,2018-10-15,488.81,100.75,370.03,428.49,5.61,62.51,9.0,"8,0 - 10,0"
1140,2018-10-16,486.49,100.73,369.98,428.7,5.64,63.51,9.25,"8,25 - 10,25"
1141,2018-10-17,484.22,99.89,366.86,424.49,5.6,63.48,9.25,"8,25 - 10,25"
1142,2018-10-18,477.4,98.9,363.26,420.11,5.54,63.96,9.25,"8,25 - 10,25"
1143,2018-10-19,478.17,99.2,364.35,419.95,5.56,65.66,9.25,"8,25 - 10,25"
1144,2018-10-20,477.6,99.77,366.43,420.11,5.58,64.92,9.25,"8,25 - 10,25"
1145,2018-10-21,477.6,99.77,366.43,420.11,5.58,64.92,9.25,"8,25 - 10,25"
1146,2018-10-22,477.6,99.77,366.43,420.11,5.58,64.92,9.25,"8,25 - 10,25"
1147,2018-10-23,476.12,99.51,365.49,420.35,5.6,64.65,9.25,"8,25 - 10,25"
1148,2018-10-24,469.35,98.33,361.15,414.71,5.53,62.4,9.25,"8,25 - 10,25"
1149,2018-10-25,472.75,99.6,365.82,417.58,5.58,64.2,9.25,"8,25 - 10,25"
1150,2018-10-26,474.14,100.06,367.49,419.27,5.6,64.74,9.25,"8,25 - 10,25"
1151,2018-10-27,471.84,100.34,368.54,418.44,5.6,65.46,9.25,"8,25 - 10,25"
1152,2018-10-28,471.84,100.34,368.54,418.44,5.6,65.46,9.25,"8,25 - 10,25"
1153,2018-10-29,471.84,100.34,368.54,418.44,5.6,65.46,9.25,"8,25 - 10,25"
1154,2018-10-30,472.53,100.35,368.56,419.35,5.61,66.62,9.25,"8,25 - 10,25"
1155,2018-10-31,470.38,100.35,368.55,418.71,5.61,66.71,9.25,"8,25 - 10,25"
1156,2018-11-01,469.75,100.45,368.95,418.28,5.62,67.01,9.25,"8,25 - 10,25"
1157,2018-11-02,478.02,100.86,370.44,421.49,5.65,66.61,9.25,"8,25 - 10,25"
1158,2018-11-03,483.71,101.09,371.31,424.63,5.65,68.19,9.25,"8,25 - 10,25"
1159,2018-11-04,483.71,101.09,371.31,424.63,5.65,68.19,9.25,"8,25 - 10,25"
1160,2018-11-05,483.71,101.09,371.31,424.63,5.65,68.19,9.25,"8,25 - 10,25"
1161,2018-11-06,483.63,101.25,371.88,423.27,5.61,68.38,9.25,"8,25 - 10,25"
1162,2018-11-07,484.26,100.97,370.85,423.03,5.62,69.26,9.25,"8,25 - 10,25"
1163,2018-11-08,488.67,101.06,371.19,426.46,5.63,69.55,9.25,"8,25 - 10,25"
1164,2018-11-09,486.71,101.03,371.08,423.85,5.6,68.55,9.25,"8,25 - 10,25"
1165,2018-11-10,484.67,101.46,372.65,422.44,5.57,67.69,9.25,"8,25 - 10,25"
1166,2018-11-11,484.67,101.46,372.65,422.44,5.57,67.69,9.25,"8,25 - 10,25"
1167,2018-11-12,484.67,101.46,372.65,422.44,5.57,67.69,9.25,"8,25 - 10,25"
1168,2018-11-13,481.04,101.95,374.47,421.43,5.54,68.27,9.25,"8,25 - 10,25"
1169,2018-11-14,482.27,101.88,374.2,420.34,5.52,67.92,9.25,"8,25 - 10,25"
1170,2018-11-15,487.35,102.34,375.9,423.56,5.55,68.76,9.25,"8,25 - 10,25"
1171,2018-11-16,471.78,100.47,369.01,416.39,5.53,67.83,9.25,"8,25 - 10,25"
1172,2018-11-17,469.58,99.94,367.06,416.17,5.56,68.88,9.25,"8,25 - 10,25"
1173,2018-11-18,469.58,99.94,367.06,416.17,5.56,68.88,9.25,"8,25 - 10,25"
1174,2018-11-19,469.58,99.94,367.06,416.17,5.56,68.88,9.25,"8,25 - 10,25"
1175,2018-11-20,472.64,100.01,367.3,419.68,5.58,69.08,9.25,"8,25 - 10,25"
1176,2018-11-21,468.34,99.36,364.95,416.99,5.55,68.34,9.25,"8,25 - 10,25"
1177,2018-11-22,470.63,100.27,368.28,419.21,5.59,68.72,9.25,"8,25 - 10,25"
1178,2018-11-23,469.63,100.0,367.27,418.69,5.6,69.19,9.25,"8,25 - 10,25"
1179,2018-11-24,470.34,99.66,366.05,416.35,5.58,69.33,9.25,"8,25 - 10,25"
1180,2018-11-25,470.34,99.66,366.05,416.35,5.58,69.33,9.25,"8,25 - 10,25"
1181,2018-11-26,470.34,99.66,366.05,416.35,5.58,69.33,9.25,"8,25 - 10,25"
1182,2018-11-27,476.18,101.02,371.03,421.94,5.58,70.78,9.25,"8,25 - 10,25"
1183,2018-11-28,475.32,101.51,372.83,421.56,5.59,71.03,9.25,"8,25 - 10,25"
1184,2018-11-29,475.64,101.48,372.73,420.44,5.53,70.89,9.25,"8,25 - 10,25"
1185,2018-11-30,474.38,101.09,371.28,422.18,5.57,72.02,9.25,"8,25 - 10,25"
1186,2018-12-01,474.26,101.17,371.56,422.43,5.56,71.83,9.25,"8,25 - 10,25"
1187,2018-12-02,474.26,101.17,371.56,422.43,5.56,71.83,9.25,"8,25 - 10,25"
1188,2018-12-03,474.26,101.17,371.56,422.43,5.56,71.83,9.25,"8,25 - 10,25"
1189,2018-12-04,474.26,101.17,371.56,422.43,5.56,71.83,9.25,"8,25 - 10,25"
1190,2018-12-05,475.36,101.05,371.14,423.43,5.6,70.28,9.25,"8,25 - 10,25"
1191,2018-12-06,473.04,101.23,371.8,421.47,5.57,69.52,9.25,"8,25 - 10,25"
1192,2018-12-07,471.32,100.73,369.98,419.48,5.52,68.9,9.25,"8,25 - 10,25"
1193,2018-12-08,472.56,100.87,370.49,421.06,5.54,69.3,9.25,"8,25 - 10,25"
1194,2018-12-09,472.56,100.87,370.49,421.06,5.54,69.3,9.25,"8,25 - 10,25"
1195,2018-12-10,472.56,100.87,370.49,421.06,5.54,69.3,9.25,"8,25 - 10,25"
1196,2018-12-11,469.92,100.56,369.35,421.47,5.57,70.01,9.25,"8,25 - 10,25"
1197,2018-12-12,467.52,100.89,370.55,421.76,5.57,69.01,9.25,"8,25 - 10,25"
1198,2018-12-13,463.93,100.77,370.11,419.37,5.58,69.21,9.25,"8,25 - 10,25"
1199,2018-12-14,468.51,100.75,370.04,420.99,5.58,68.81,9.25,"8,25 - 10,25"
1200,2018-12-15,467.85,101.1,371.31,419.32,5.59,69.05,9.25,"8,25 - 10,25"
1201,2018-12-16,467.85,101.1,371.31,419.32,5.59,69.05,9.25,"8,25 - 10,25"
1202,2018-12-17,467.85,101.1,371.31,419.32,5.59,69.05,9.25,"8,25 - 10,25"
1203,2018-12-18,467.85,101.1,371.31,419.32,5.59,69.05,9.25,"8,25 - 10,25"
1204,2018-12-19,467.85,101.1,371.31,419.32,5.59,69.05,9.25,"8,25 - 10,25"
1205,2018-12-20,471.27,101.42,372.49,424.15,5.54,69.69,9.25,"8,25 - 10,25"
1206,2018-12-21,470.31,100.95,370.76,425.48,5.5,70.76,9.25,"8,25 - 10,25"
1207,2018-12-22,470.28,101.11,371.35,424.34,5.44,70.0,9.25,"8,25 - 10,25"
1208,2018-12-23,470.28,101.11,371.35,424.34,5.44,70.0,9.25,"8,25 - 10,25"
1209,2018-12-24,470.28,101.11,371.35,424.34,5.44,70.0,9.25,"8,25 - 10,25"
1210,2018-12-25,470.1,101.2,371.68,423.49,5.43,70.13,9.25,"8,25 - 10,25"
1211,2018-12-26,470.68,101.03,371.08,422.7,5.39,69.98,9.25,"8,25 - 10,25"
1212,2018-12-27,474.01,101.71,373.56,425.19,5.39,70.65,9.25,"8,25 - 10,25"
1213,2018-12-28,473.7,102.14,375.15,427.52,5.41,70.86,9.25,"8,25 - 10,25"
1214,2018-12-29,481.03,103.58,380.44,435.3,5.48,72.22,9.25,"8,25 - 10,25"
1215,2018-12-30,488.13,104.61,384.2,439.37,5.52,72.88,9.25,"8,25 - 10,25"
1216,2018-12-31,488.13,104.61,384.2,439.37,5.52,72.88,9.25,"8,25 - 10,25"
1217,2019-01-01,488.13,104.61,384.2,439.37,5.52,72.88,9.25,"8,25 - 10,25"
1218,2019-01-02,488.13,104.61,384.2,439.37,5.52,72.88,9.25,"8,25 - 10,25"
1219,2019-01-03,488.13,104.61,384.2,439.37,5.52,72.88,9.25,"8,25 - 10,25"
1220,2019-01-04,479.78,103.84,381.38,433.78,5.53,69.64,9.25,"8,25 - 10,25"
1221,2019-01-05,479.08,102.95,378.12,431.13,5.53,69.78,9.25,"8,25 - 10,25"
1222,2019-01-06,479.08,102.95,378.12,431.13,5.53,69.78,9.25,"8,25 - 10,25"
1223,2019-01-07,479.08,102.95,378.12,431.13,5.53,69.78,9.25,"8,25 - 10,25"
1224,2019-01-08,479.08,102.95,378.12,431.13,5.53,69.78,9.25,"8,25 - 10,25"
1225,2019-01-09,476.9,101.74,373.66,427.8,5.57,68.7,9.25,"8,25 - 10,25"
1226,2019-01-10,478.01,102.05,374.82,429.58,5.6,68.07,9.25,"8,25 - 10,25"
1227,2019-01-11,477.99,102.0,374.63,431.65,5.59,68.53,9.25,"8,25 - 10,25"
1228,2019-01-12,479.55,102.39,376.06,433.26,5.62,69.21,9.25,"8,25 - 10,25"
1229,2019-01-13,479.55,102.39,376.06,433.26,5.62,69.21,9.25,"8,25 - 10,25"
1230,2019-01-14,479.55,102.39,376.06,433.26,5.62,69.21,9.25,"8,25 - 10,25"
1231,2019-01-15,485.5,103.0,378.29,433.6,5.63,68.72,9.25,"8,25 - 10,25"
1232,2019-01-16,486.07,102.88,377.85,432.0,5.63,69.45,9.25,"8,25 - 10,25"
1233,2019-01-17,486.57,102.91,377.95,431.2,5.66,69.96,9.25,"8,25 - 10,25"
1234,2019-01-18,484.99,102.54,376.6,429.06,5.66,70.26,9.25,"8,25 - 10,25"
1235,2019-01-19,489.91,103.1,378.66,431.56,5.7,70.59,9.25,"8,25 - 10,25"
1236,2019-01-20,489.91,103.1,378.66,431.56,5.7,70.59,9.25,"8,25 - 10,25"
1237,2019-01-21,489.91,103.1,378.66,431.56,5.7,70.59,9.25,"8,25 - 10,25"
1238,2019-01-22,486.13,103.13,378.78,430.71,5.71,70.91,9.25,"8,25 - 10,25"
1239,2019-01-23,488.22,102.95,378.14,429.42,5.68,70.58,9.25,"8,25 - 10,25"
1240,2019-01-24,491.46,103.07,378.54,429.79,5.72,71.19,9.25,"8,25 - 10,25"
1241,2019-01-25,492.71,102.85,377.73,428.53,5.73,71.72,9.25,"8,25 - 10,25"
1242,2019-01-26,493.76,102.77,377.46,427.59,5.71,71.4,9.25,"8,25 - 10,25"
1243,2019-01-27,493.76,102.77,377.46,427.59,5.71,71.4,9.25,"8,25 - 10,25"
1244,2019-01-28,493.76,102.77,377.46,427.59,5.71,71.4,9.25,"8,25 - 10,25"
1245,2019-01-29,498.12,103.08,378.6,431.87,5.74,71.73,9.25,"8,25 - 10,25"
1246,2019-01-30,501.18,103.64,380.66,435.44,5.74,71.26,9.25,"8,25 - 10,25"
1247,2019-01-31,498.73,103.6,380.51,434.96,5.76,72.12,9.25,"8,25 - 10,25"
1248,2019-02-01,498.49,103.47,380.06,436.35,5.83,73.14,9.25,"8,25 - 10,25"
1249,2019-02-02,499.28,104.21,382.74,438.81,5.84,73.76,9.25,"8,25 - 10,25"
1250,2019-02-03,499.28,104.21,382.74,438.81,5.84,73.76,9.25,"8,25 - 10,25"
1251,2019-02-04,499.28,104.21,382.74,438.81,5.84,73.76,9.25,"8,25 - 10,25"
1252,2019-02-05,499.27,104.07,382.23,437.42,5.83,73.14,9.25,"8,25 - 10,25"
1253,2019-02-06,494.13,103.36,379.63,433.42,5.8,72.87,9.25,"8,25 - 10,25"
1254,2019-02-07,488.17,102.53,376.59,428.86,5.74,72.16,9.25,"8,25 - 10,25"
1255,2019-02-08,487.77,102.91,377.97,428.77,5.73,72.05,9.25,"8,25 - 10,25"
1256,2019-02-09,489.7,103.12,378.73,428.87,5.74,72.1,9.25,"8,25 - 10,25"
1257,2019-02-10,489.7,103.12,378.73,428.87,5.74,72.1,9.25,"8,25 - 10,25"
1258,2019-02-11,489.7,103.12,378.73,428.87,5.74,72.1,9.25,"8,25 - 10,25"
1259,2019-02-12,484.4,102.24,375.53,424.35,5.71,71.27,9.25,"8,25 - 10,25"
1260,2019-02-13,481.52,102.05,374.81,422.52,5.71,71.09,9.25,"8,25 - 10,25"
1261,2019-02-14,481.26,101.71,373.56,422.83,5.68,71.07,9.25,"8,25 - 10,25"
1262,2019-02-15,483.0,102.48,376.37,424.02,5.63,70.95,9.25,"8,25 - 10,25"
1263,2019-02-16,483.73,102.82,377.62,426.03,5.67,71.71,9.25,"8,25 - 10,25"
1264,2019-02-17,483.73,102.82,377.62,426.03,5.67,71.71,9.25,"8,25 - 10,25"
1265,2019-02-18,483.73,102.82,377.62,426.03,5.67,71.71,9.25,"8,25 - 10,25"
1266,2019-02-19,485.83,102.45,376.26,425.63,5.68,71.0,9.25,"8,25 - 10,25"
1267,2019-02-20,486.07,102.46,376.3,425.22,5.68,70.8,9.25,"8,25 - 10,25"
1268,2019-02-21,490.35,102.4,376.09,426.71,5.72,70.83,9.25,"8,25 - 10,25"
1269,2019-02-22,491.22,102.36,375.95,425.8,5.74,70.63,9.25,"8,25 - 10,25"
1270,2019-02-23,490.35,102.58,376.73,427.36,5.75,70.62,9.25,"8,25 - 10,25"
1271,2019-02-24,490.35,102.58,376.73,427.36,5.75,70.62,9.25,"8,25 - 10,25"
1272,2019-02-25,490.35,102.58,376.73,427.36,5.75,70.62,9.25,"8,25 - 10,25"
1273,2019-02-26,492.03,102.42,376.17,426.84,5.77,70.79,9.25,"8,25 - 10,25"
1274,2019-02-27,498.26,102.93,378.04,429.68,5.77,71.38,9.25,"8,25 - 10,25"
1275,2019-02-28,501.04,102.71,377.26,429.93,5.74,71.25,9.25,"8,25 - 10,25"
1276,2019-03-01,498.73,102.09,374.96,427.08,5.7,70.46,9.25,"8,25 - 10,25"
1277,2019-03-02,497.73,102.35,375.9,426.98,5.71,70.19,9.25,"8,25 - 10,25"
1278,2019-03-03,497.73,102.35,375.9,426.98,5.71,70.19,9.25,"8,25 - 10,25"
1279,2019-03-04,497.73,102.35,375.9,426.98,5.71,70.19,9.25,"8,25 - 10,25"
1280,2019-03-05,498.53,102.55,376.65,427.16,5.73,69.97,9.25,"8,25 - 10,25"
1281,2019-03-06,497.56,102.75,377.37,427.45,5.74,70.37,9.25,"8,25 - 10,25"
1282,2019-03-07,496.85,102.91,377.95,427.12,5.74,70.31,9.25,"8,25 - 10,25"
1283,2019-03-08,499.43,103.31,379.42,429.09,5.75,69.76,9.25,"8,25 - 10,25"
1284,2019-03-09,499.43,103.31,379.42,429.09,5.75,69.76,9.25,"8,25 - 10,25"
